DISTRICTNAME,UNITNAME,Crime_No,Year,RI,Noofvehicle_involved,Accident_Classification,Accident_Spot,Accident_Location,Accident_SubLocation,Accident_SpotB,Main_Cause,Hit_Run,Severity,Collision_Type,Junction_Control,Road_Character,Road_Type,Surface_Type,Surface_Condition,Road_Condition,Weather,Lane_Type,Road_Markings,Spot_Conditions,Side_Walk,Collision_TypeB,Accident_Road,Landmark_first,landmark_second,Distance_LandMark_First,Distance_LandMark_Second,Accident_Description,Latitude,Longitude,Time
Vijayanagara,Hirehadagali PS,10445150920210082,2021,1,1,Road Accidents,Other,Rural Areas,Open area,Other,Not Applicable,Not Applicable,Fatal,Others,Uncontrolled,Others,Others,Bitumen(Tar),Dry,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,Makarabbi bfyalahunasi Road,Vasantha reddy Land,,30m,,ಮಕರಬ್ಬಿ ಬ್ಯಾಲಹುಣಸಿ ರಸ್ತೆ,14.941993,75.716013,06:36:05 AM
Vijayanagara,Hirehadagali PS,10445150920210005,2021,1,2,Road Accidents,Other,Rural Areas,Open area,Other,Not Applicable,Not Applicable,Fatal,Others,Uncontrolled,Others,Others,Bitumen(Tar),Dry,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,Mylara,mylara,,1 1/2,,Mylara,14.833259,75.706926,05:48:54 AM
Vijayanagara,Hirehadagali PS,10986150920230139,2023,1,2,Road Accidents,Other,Rural Areas,Open area,Other,Not Applicable,Not Applicable,Fatal,Others,Uncontrolled,Others,Others,Bitumen(Tar),Others,Not Applicable,Others,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,Kattebennu - Anguru Road,Kattebennuru Village,,500M,,ಕತ್ತೆಬೆನ್ನೂರು ಅಂಗೂರು  ರಸ್ತೆ,14.94943,75.89751,11:40:31 AM
Vijayanagara,Hirehadagali PS,10986150920230168,2023,1,1,Road Accidents,Narrow road,Rural Areas,Open area,Curve,Not Applicable,No,Grievous Injury,Hit pedestrian,Controlled,Curve,Others,Gravel,Dry,Not Applicable,Fine,Others,Centre Yellow Line,Others,Concrete,Others,Hirahadagali hadagali town near hagaranuru village,Land mark,tree,12K M,,Near Hagaranuru village,14.992138,75.839396,04:36:39 PM
Vijayanagara,Hirehadagali PS,10986150920230095,2023,1,1,Road Accidents,Other,Rural Areas,Open area,Other,Not Applicable,Not Applicable,Fatal,Others,Uncontrolled,Others,Others,Bitumen(Tar),Dry,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,Hirehadagali Holalu Road,Mylar Sugars,,90Feet,,ಹಿರೇ ಹಡಗಲಿ- ಹೊಳಲು ರಸ್ತೆಯ ಮೈಲಾರ ಶುಗರ್ ಫ್ಯಾಕ್ಟರಿಯ ಹತ್ತಿರ ರಸ್ತೆಯಲ್ಲಿ,14.9165,75.839396,03:46:41 PM
Vijayanagara,Hirehadagali PS,10986150920230146,2023,1,1,Road Accidents,Circle,Rural Areas,Open area,Other,Not Applicable,No,Grievous Injury,Hit bicyclist,Controlled,Curve,Others,Concrete,Dry,No influence on accident,Fine,Others,Centre Broken Line,Centre Broken Line,Asphalted,Hit puchcart,hirehadagali esahapura road,Land mark,tree,12K M,,hirehadagali,14.992138,75.839396,11:50:57 AM
Vijayanagara,Hirehadagali PS,10986150920230058,2023,1,1,Not Applicable,Narrow road,Rural Areas,Near Bus stop,Other,Human Error,No,Simple Injury,Hit pedestrian,Uncontrolled,Others,Others,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Others,Not Applicable,Hit and Run,tar road,1,,12,,ದಿನಾಂಕ:28/05/2023 ರಂದು ಕೃತ್ಯ ನಡೆದ ಸ್ಥಳ ಪಂಚನಾಮೆಯನ್ನು ಜರುಗಿಸಿರುತ್ತೆ.,14.915092,75.834753,08:42:49 AM
Vijayanagara,Hirehadagali PS,10986150920230081,2023,1,2,Road Accidents,Curves,Rural Areas,Open area,Other,Not Applicable,Yes,Simple Injury,Vehicle to Vehicle,Uncontrolled,Curve,Others,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Others,Concrete,Hit and Run,tar road,1,,12,,ದಿನಾಂಕ: 19/07/2023 ರಂದು ಪಂಚನಾಮೆಯನ್ನು ಜರುಗಿಸಿರುತ್ತೆ,14.992138,75.839396,12:59:20 AM
Vijayanagara,Hirehadagali PS,10986150920230108,2023,1,2,Road Accidents,Other,Rural Areas,Open area,Other,Not Applicable,Not Applicable,Fatal,Others,Uncontrolled,Others,State Highway,Bitumen(Tar),Others,Not Applicable,Others,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,Mylara Guttala Road,Mylara Village,,2KM,,ಮೈಲಾರ ಗುತ್ತಲ ರಸ್ತೆಯ ತುಂಗಾ ಭದ್ರ ನದಿಗೆ ನಿರ್ಮಸಿದ ಬ್ರಿಡ್ಜ್ ಮೇಲೆ,14.94943,76.00652,08:47:47 PM
Vijayanagara,Hirehadagali PS,10986150920230103,2023,1,2,Road Accidents,Other,Rural Areas,Near School or College,Other,Human Error,No,Grievous Injury,Vehicle to Vehicle,Not at  Junction,Others,State Highway,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Others,Concrete,Others,tar road,1,,12,,ದಿನಾಂಕ: 10/08/2023 ರಂದು ಕೃತ್ಯ ನಡೆದ ಸ್ಥಳ ಪಂಚನಾಮೆಯನ್ನು ಜರುಗಿಸಿರುತ್ತೆ,14.992138,75.839396,05:21:08 PM
Vijayanagara,Hosahalli PS,10445150420200026,2020,1,1,Road Accidents,Narrow road,Rural Areas,Open area,Straight and flat,Human Error,No,Simple Injury,Others,Uncontrolled,Straight and flat,Others,Bitumen(Tar),Dry,Engineering Defect of Road,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,RURAL ROAD,NEAR RESME OFFIC,,20 MTR,,ಹೊಸಹಳ್ಳಿ ಪೊಲೀಸ್ ಠಾಣೆಯ ಸರಹದ್ದಿನಲ್ಲಿ ಬರುವ ಚಿಕ್ಕಜೋಗಿಹಳ್ಳಿ/ಚಿಕ್ಕಜೋಗಿಹಳ್ಳಿ ತಾಂಡದ ರಸ್ತೆಯಲ್ಲಿ ಬರುವ ಹಳೇ ರೇಷ್ಮೇ ಕಛೇರಿ ಹತ್ತಿರ ರಸ್ತೆಯಲ್ಲಿ,14.719557,76.491226,03:28:25 AM
Vijayanagara,Hosahalli PS,10445150420200001,2020,1,2,Road Accidents,Offset,Rural Areas,Open area,Other,Human Error,No,Simple Injury,Vehicle to Vehicle,Uncontrolled,Hump,NH,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Hit fixed object,NH-50 ROAD,NEAR BANAVIKALLU,,50 MTS,,ಹೊಸಹಳ್ಳಿ ಪೊಲೀಸ್ ಠಾಣಾ ಸರಹದ್ದಿನಲ್ಲಿ ಬರುವ ಬಣವಿಕಲ್ಲು ಗ್ರಾಮದ ಸಾವುಲ್ ಖಾನ್ ಡಾಭ ಹೊಟೇಲ್ ಹತ್ತಿರ ಇರುವ ಏಕಾಮತಪ್ಪರವರ ಹೊಲದ ಮುಂದುಗಡೆ ಎನ್.ಹೆಚ್-50 ರಸ್ರೆಯಲ್ಲಿ.,14.779359,76.434918,05:58:49 AM
Vijayanagara,Hosahalli PS,10445150420200038,2020,1,1,Road Accidents,Other,Rural Areas,Narrow bridge or culverts,Bridge,Human Error,No,Fatal,Others,Uncontrolled,Straight and flat,NH,Bitumen(Tar),Dry,No influence on accident,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,Kudligi - Chitradurga Road,Near Banavikallu Village,,15,,"ಸನ್ 2020 ನೇ ಇಸ್ವೀ ಮಾಹೇ ಮಾರ್ಚ್ ತಾರೀಕು  12 ರಂದು ಕೂಡ್ಲಿಗಿ ತಾಲೂಕು ಹೊಸಹಳ್ಳಿ ಪೊಲೀಸ್ ಠಾಣಾ ವ್ಯಾಪ್ತಿ ಕೂಡ್ಲಿಗಿ-ಚಿತ್ರದುರ್ಗ ಎನ್.ಹೆಚ್.50 ರಸ್ತೆ ಬಣವಿಕಲ್ಲು ಗ್ರಾಮದಲ್ಲಿರುವ ಜುಲಂಗ ಮೂರ್ತಿ ರವರ ಮನೆಯ ಹತ್ತಿರ ರಸ್ತೆಯ ಮೇಲೆ ಕೃತ್ಯ ಸ್ದಳದಲ್ಲಿ ಈ ಕೆಳಗೆ ಸಹಿ ಮಾಡಿದ ಪಂಚರ ಸಮಕ್ಷಮ ಹೇಳಿ ಬರೆಸಿದ ಪಂಚನಾಮೆ.              ಈ ದಿನ ದಿನಾಂಕ 12-3-2020  ರಂದು ಹೊಸಹಳ್ಳಿ ಪೊಲೀಸ್ ಠಾಣೆಯ  ಶ್ರೀ ಜಿ.ಗೋವಿಂದಪ್ಪ ರವರು ಹೊಸಹಳ್ಳಿ ಪೊಲೀಸ್ ಠಾಣೆ ಗುನ್ನೆ ನಂಬರ್ 38/2020 ಕಲಂ,279,337,304 (ಎ) ಐ.ಪಿ.ಸಿ. ಪ್ರಕರಣದಲ್ಲಿ ತನಿಖೆಗಾಗಿ ಮೇಲ್ಕಂಡ ಸ್ದಳಕ್ಕೆ ಬಂದು ಪಂಚರು ಅಂತ ನಮ್ಮನ್ನು ಮೇಲ್ಕಂಡ ಸ್ದಳಕ್ಕೆ ಬರ ಮಾಡಿಕೊಂಡು ಪ್ರಕರಣದ ವಿದ್ಯಾ ಮಾನವನ್ನು ತಿಳಿಸಿ ಹಾಜರಿದ್ದ ಈ ಪ್ರಕರಣದ ಪಿರ್ಯಾದಿ ಶ್ರೀ ಚಂದಪ್ಪ ಮದನಾಳ್ ತಂದೆ ಪಕ್ಕೀರಪ್ಪ ಮದನಾಳ್ ವಾಸ, ಗುಡದೂರು ಗ್ರಾಮ ಕುಷ್ಟಗಿ ತಾಲೂಕು ಕೊಪ್ಪಳ ಜಿಲ್ಲೆ ಇವರಿಗೆ ತೋರಿಸಿ ಇವರು ಏನು ತೋರಿಸಿ ಏನು ನುಡಿಯು ತ್ತಾರೋ ಆ ಬಗ್ಗೆ ಪಂಚನಾಮೆ ಕೈಗೊಳ್ಳುವ ಕುರಿತು ಸದರಿಯವರನ್ನು ಏನೆಂದು ವಿಚಾರಿಸಲು ದಿನಾಂಕ 12-3-2020 ರಂದು ಬೆಳಗಿನ ಜಾವ 3-30 ಗಂಟೆಗೆ ಕೂಡ್ಲಿಗಿ-ಚಿತ್ರದುರ್ಗ ಎನ್.ಹೆಚ್.50 ರಸ್ತೆ ಬಣವಿಕಲ್ಲು ಗ್ರಾಮದಲ್ಲಿರುವ ಜುಲಂಗ ಮೂರ್ತಿ ರವರ ಮನೆಯ ಹತ್ತಿರ ಆರೋಪಿ ಹೊನ್ನಪ್ಪ ತಂದೆ ಶರಣಪ್ಪ ವಾಸ, ಗುಡದೂರಕಲ್ಲು ಗ್ರಾಮ ಕುಷ್ಟಗಿ ತಾಲೂಕು ಕೊಪ್ಪಳ ಜಿಲ್ಲೆ ಈತನು ನನ್ನ ಅಣ್ಣ ಮೃತ ಭರಮಪ್ಪ ಮದನಾಳ್ ತಂದೆ ಪಕೀರಪ್ಪ ವಾಸ, ಗುಡದೂರಕಲ್ಲು ಗ್ರಾಮ ಕುಷ್ಟಗಿ ತಾಲೂಕು ಕೊಪ್ಪಳ ಜಿಲ್ಲೆ ಈತನ ಹೆಸರಿಗೆ ಇರುವ ಬಜಾಜ್ ಪಲ್ಸರ್ ಮೋಟಾರ್ ಸೈಕಲ್ ನಂ KA 01 HW 6866 ನೇದ್ದರಲ್ಲಿ ಶ್ರೀ.ಶರಣ ಬಸವೇಶ್ವರ ಜಾತ್ರೆ ಗಾಗಿ ಭರಮಪ್ಪನ ಮಗ ಶರಣಪ್ಪನ ಜವಳ ಕಾರ್ಯಕ್ರಮಕ್ಕಾಗಿ ಹೋಗಲು ಭರಮಪ್ಪನನ್ನು ಹಿಂದೆ ಕೂರಿಸಿಕೊಂಡು ಹೊನ್ನಪ್ಪನು ಸದರಿ ಮೋಟಾರ್ ಸೈಕಲ್ಲನ್ನು ಚಾಲನೆ ಮಾಡಿಕೊಂಡು ಬೆಂಗಳೂರಿ ನಿಂದ ಹೊರಟು ಕೂಡ್ಲಿಗಿ-ಚಿತ್ರದುರ್ಗ ಎನ್.ಹೆಚ್. 50 ರಸ್ತೆ ಬಣವಿಕಲ್ಲಿನಲ್ಲಿ ಬೆಳಗಿನ ಜಾವ 3-30 ಗಂಟೆಗೆ ಮೋಟಾರ್ ಸೈಕಲನ್ನು ಅತೀ ವೇಗ ಮತ್ತು ಅಜಾಗರೂಕತೆ ಯಿಂದ ಚಾಲನೆ ಮಾಡಿಕೊಂಡು ಹೋಗಿ ಬಣವಿಕಲ್ಲು ಗ್",14.763139,76.439986,10:47:08 PM
Vijayanagara,Hosahalli PS,10445150420200006,2020,1,1,Road Accidents,Narrow road,Rural Areas,Open area,Straight and flat,Human Error,No,Grievous Injury,Others,Uncontrolled,Others,NH,Bitumen(Tar),Dry,Engineering Defect of Road,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,NH,EAR AKSHAYA DABHA HOTEL,,200 MT,,ಹೊಸಹಳ್ಳಿ ಪೊಲೀಸ್ ಠಾಣೆಯ ಸರಹದ್ದಿನಲ್ಲಿ ಬರುವ ಹೊಸಹಳ್ಳಿ ಗ್ರಾಮದ ಹತ್ತಿರ ಇರುವ ಅಕ್ಷಯ ಡಾಭ ಹೊಟೇಲ್ ಮುಂದುಗಡೆ ಎನ್.ಹೆಚ್.50 ರಸ್ತೆಯ ಬದಿಯಲ್ಲಿ,14.657464,76.47011,03:24:46 AM
Vijayanagara,Hosahalli PS,10445150420200022,2020,1,1,Road Accidents,Narrow road,Rural Areas,Open area,Straight and flat,Human Error,No,Simple Injury,Others,Uncontrolled,Straight and flat,NH,Bitumen(Tar),Dry,Engineering Defect of Road,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,NH--50 ROAD,NEAR AMALAPURA VILLAGE,,700 MT,,ಹೊಸಹಳ್ಳಿ ಪೊಲೀಸ್ ಠಾಣೆಯ ಸರಹದ್ದಿನಲ್ಲಿ ಬರುವ ಅಮಲಾಪುರ ಗ್ರಾಮದ ಹತ್ತಿರ ಇರುವ ಕೊಟ್ಟೂರು ಶರಣಪ್ಪ ಎಂಬುವವರ ಹೊಲದ ಹತ್ತಿರ ಎನ್.ಹೆಚ್.50 ರಸ್ತೆಯಲ್ಲಿ,14.799387,76.430578,05:17:30 PM
Vijayanagara,Hosahalli PS,10445150420200003,2020,1,2,Road Accidents,Offset,Rural Areas,Open area,Other,Human Error,No,Grievous Injury,Vehicle to Vehicle,Uncontrolled,Straight and flat,NH,Bitumen(Tar),Dry,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,NH-50 ROAD,S K PREMAKUMAR SITE NEAT HOSAHALLI,,1 KM,,ಹೊಸಹಳ್ಳಿ ಪೊಲೀಸ್ ಠಾಣಾ ಸರಹದ್ದಿನಲ್ಲಿ ಬರುವ ಹೊಸಹಳ್ಳಿ ಗ್ರಾಮದ ಹೊರಹೊಲಯದಲ್ಲಿರುವ ಎಸ್.ಕೆ.ಪ್ರೇಮ್ ಕುಮಾರ್ ರವರ ಸೈಟ್ ಮುಂದುಗಡೆ,14.658221,76.470062,05:04:59 AM
Vijayanagara,Hosahalli PS,10986150420230229,2023,1,1,Road Accidents,Narrow road,Rural Areas,Near Bus stop,Straight and flat,Human Error,No,Simple Injury,Others,Police / Manual,Others,Expressway,Bitumen(Tar),Dry,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Run Off Road,NATIONAL HIGHWAY,BESIDE OF JAKIR HOUSE,,300MTR,,"ದಿನಾಂಕ 15-10-2023 ರಂದು ಸಂಜೆ 05-00 ಗಂಟೆಯಿಂದ ಸಂಜೆ 06-00 ಗಂಟೆಯವರೆಗೆ ಕೃತ್ಯ ಸ್ಥಳದಲ್ಲಿ ಪಂಚರ ಸಮಕ್ಷಮ ಪಂಚನಾಮೆ ಕಯಗೊಂಡಿದೆ,",14.722199,69.178914,04:38:06 PM
Vijayanagara,Hosahalli PS,10986150420230251,2023,1,2,Not Applicable,Other,Rural Areas,Open area,Other,Not Applicable,Not Applicable,Grievous Injury,Others,Uncontrolled,Others,Others,Not Applicable,Others,Not Applicable,Others,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,other,0,,12 KM,,ದಿನಾಂಕ:- 17/11/2023 ರಂದು ಹೊಸಹಳ್ಳಿ ಪೊಲೀಸ್ ಠಾಣೆ ಅವರದಲ್ಲಿ ಜಪ್ತು ಪಡಿಸಿಕೊಂಡಿದೆ,14.725305,76.456915,01:08:05 PM
Vijayanagara,Hosahalli PS,10986150420230228,2023,1,2,Road Accidents,Narrow road,Rural Areas,Near or inside a village,Straight and flat,Human Error,No,Fatal,Vehicle to Vehicle,Uncontrolled,Straight and flat,One way,Bitumen(Tar),Dry,Drainage Ditch,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Overturning,Pujarahalli Village kallahalli road,Near Kuberappa land Pujarahalli village,,100mtr,,ಕುಬೇರಪ್ಪ ಹೊಲದ ಹತ್ತಿರ ಕಲ್ಲಳ್ಳಿ ರೋಡ್ ಪೂಜಾರಹಳ್ಳಿ ಗ್ರಾಮ,14.600431,76.53051,06:50:11 PM
Vijayanagara,Hosahalli PS,10986150420230196,2023,1,1,Road Accidents,Narrow road,Rural Areas,Near or inside a village,Straight and flat,Human Error,No,Fatal,Others,Uncontrolled,Straight and flat,Minor District Road,Bitumen(Tar),Dry,Pot holed,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Overturning,M B Ayyanahalli Village,Near Anjneya Bridge  M B Ayyanahalli Village,,100mtr,,"Near Shri Anjaneya Bridge, M B Ayyanahalli Village",14.72315,76.434192,06:04:24 AM
Vijayanagara,Hosahalli PS,10986150420230259,2023,1,1,Not Applicable,Other,Rural Areas,Open area,Other,Not Applicable,No,Others,Others,Uncontrolled,Others,NH,Not Applicable,Others,Not Applicable,Cloudy,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,NH,0,,10 KM,,ದಿನಾಂಕ:- 01/12/2023 ರಂದು ಕೃತ್ಯ ನಡೆದ ಸ್ಥಳದಲ್ಲಿ ಪಂಚರ ಸಮಕ್ಷಮ ಜಪ್ತು ಪಡಿಸಿಕೊಂಡಿದೆ,14.265658,76.465536,10:05:30 PM
Vijayanagara,Hosahalli PS,10986150420230271,2023,1,1,Not Applicable,Cross roads,Rural Areas,Open area,Other,Vehicle Defect,No,Damage Only,Others,Uncontrolled,Others,NH,Not Applicable,Others,Not Applicable,Clear,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,NATIONAL HIGHWAY,BESIDE OF GIRISH LAND AT HOSAHALLI VILLAGE,,10 KM,,ಅತಿವೇಗವಾಗಿ ಚಲಾಯಿಸಿದ್ದರಿಂದ ವೀಲ್ ಚಾಸಿ ಮುರಿದು ವಾಹನ ಅಪಘಾತವಾಗಿದೆ.,14.707798,76.466322,04:34:28 PM
Vijayanagara,Hosahalli PS,10986150420230276,2023,1,2,Road Accidents,Cross roads,City/Town,Open area,Other,Not Applicable,Not Applicable,Damage Only,Vehicle to Vehicle,Uncontrolled,Others,Others,Metalled,Others,Not Applicable,Others,Others,Centre Broken Line,Centre Broken Line,Concrete,Rear end,NH 50 ROAD,INFRONT OF REVANNA CRUSHER,,20 KM,,HURULIHAL TO KORACHARAHATTI ROAD INFRONT OF REVANNA CRUSHER,14.722199,76.390226,08:36:56 AM
Vijayanagara,Hosahalli PS,10986150420230173,2023,1,2,Not Applicable,Other,City/Town,Open area,Other,Not Applicable,Not Applicable,Grievous Injury,Others,Uncontrolled,Others,NH,Not Applicable,Others,Not Applicable,Others,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,NH,0,0,15 KM,,ದಿನಾಂಕ:- 14/08/2023 ರಂದು ಕೃತ್ಯ ನಡೆದ ಸ್ಥಳದಲ್ಲಿ ಜಪ್ತುಪಡಿಸಿಕೊಂಡಿದೆ,14.725305,76.455991,02:03:46 AM
Vijayanagara,Hosahalli PS,10986150420230273,2023,1,2,Rail Road Accidents,Curves,Rural Areas,Near Bus stop,Curve,Human Error,No,Fatal,Vehicle to Vehicle,Uncontrolled,Slight Curve,Major District Road,Bitumen(Tar),Dry,Not Applicable,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Rear end,NIMBALAGERE- HOSAHALLI,SURAVVANAHALLI CROSS,,1 KM,,ಹೊಸಹಳ್ಳಿ ಪೊಲೀಸ್ ಠಾಣೆಯ ಸರಹದ್ದಿನ ಟಿ.ಸೂರವ್ವನಹಳ್ಳಿ ಕ್ರಾಸ್ ದಾಟಿದ ನಂತರ ಕಡೆಮನಿ ಜಗದೀಶರವರ ಜಮೀನಿನ ಹತ್ತಿರ ರಸ್ತೆಯಲ್ಲಿ,14.677417,76.403539,07:37:32 AM
Vijayanagara,Hosahalli PS,10986150420230146,2023,1,2,Road Accidents,Cross roads,Rural Areas,Open area,Straight and flat,Human Error,No,Fatal,Vehicle to Vehicle,Uncontrolled,Straight and flat,NH,Bitumen(Tar),Ditch or Potholed,Drainage Ditch,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Right Turn Collision,NH 50 Near Ganigarabhavana,GANIGARA BHAVAN,,5mtr,,ಎನ್ ಹೆಚ್ 50 ರೋಡ್ ಗಾಣಿಗರ ಭವನದ ಬಳಿ,14.637897,76.465824,08:17:11 PM
Vijayanagara,Hosahalli PS,10986150420230274,2023,1,1,Road Accidents,Narrow road,Rural Areas,Near School or College,Straight and flat,Human Error,No,Grievous Injury,Hit pedestrian,Not at  Junction,Straight and flat,Minor District Road,Bitumen(Tar),Dry,Not Applicable,Clear,SingleLane,Centre Broken Line,Centre Broken Line,Concrete,Head on,other road,NEAR KALIKA DEVI TEMPLE,,50 MTS,,"ದಿನಾಂಕ 26-12-2023 ರಂದು ಪಂಚರ ಸಮಕ್ಷಮ ಪಂಚನಾಮೆ ಕೈಗೊಂಡಿದೆ,",14.707798,76.456915,09:02:06 AM
Vijayanagara,Hosahalli PS,10986150420230277,2023,1,2,Road Accidents,Junction,Rural Areas,Open area,Curve,Human Error,Yes,Simple Injury,Vehicle to Vehicle,Signal lights Blinking,Curve and Incline,One way,Bitumen(Tar),Dry,No influence on accident,Clear,SingleLane,Centre Broken Line,Centre Broken Line,Concrete,Head on,NH-50 ROAD,INFRONT OF AMRUTESH AGRI LAND,,500MTR,,"ದಿನಾಂಕ 04-01-2024 ರಂದು ಮಧ್ಯಾಹ್ನ 04-00 ಗಂಟೆಯಿಂದ ಸಂಜೆ 06-00 ಗಂಟೆಯವರೆಗೆ ಪಂಚನಾಮೆ ಕೈಗೊಂಡು ವಾಹನಗಳನ್ನು ಪಂಚರ ಸಮಕ್ಷಮ ಜಪ್ತುಪಡಿಸಿಕೊಂಡಿದೆ,",14.707798,76.465536,12:41:59 AM
Vijayanagara,Hosahalli PS,10986150420230218,2023,1,1,Road Accidents,Narrow road,Rural Areas,Near or inside a village,Straight and flat,Human Error,No,Fatal,Hit pedestrian,Uncontrolled,Straight and flat,Others,Bitumen(Tar),Dry,Drainage Ditch,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,M B Ayyanahalli Village Chikkajogihalli road,Yajamanappa House,,50mtr,,"ಎಂ ಬಿ ಅಯ್ಯನಹಳ್ಳಿ,ಚಿಕ್ಕಜೋಗಿಹಳ್ಳಿ ರಸ್ತೆಯಲ್ಲಿ ಬರುವ ಯಜಮಾನಪ್ಪರ ಮನೆಯ ಮುಂದುಗಡೆ ಎಂ ಬಿ ಅಯ್ಯನಹಳ್ಳಿ ಗ್ರಾಮ",14.725084,76.458706,04:28:32 PM
Vijayanagara,Hosahalli PS,10986150420230244,2023,1,2,Not Applicable,Other,Rural Areas,Open area,Other,Not Applicable,No,Simple Injury,Others,Uncontrolled,Others,Others,Not Applicable,Others,Not Applicable,Others,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,NH,0,,20 KM,,.,14.718316,76.456915,12:19:43 AM
Vijayanagara,Hosahalli PS,10986150420230224,2023,1,2,Not Applicable,Curves,City/Town,Open area,Other,Not Applicable,Not Applicable,Grievous Injury,Vehicle to Vehicle,Uncontrolled,Others,Mixed,Not Applicable,Dry,Not Applicable,Others,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,OTHER ROAD,CHIRATAGUNDA  VILLAGE,,1 KM,,ಚಿರತಗುಂಡ ಕ್ರಾಸಿನ ಬಳಿ ಹುರುಳಿಹಾಳನಿಂದ ಮೀನಕೆರೆ ರಸ್ತೆಯಲ್ಲಿ,14.725305,76.455991,10:32:01 PM
Vijayanagara,Hosahalli PS,10986150420230096,2023,1,2,Road Accidents,Narrow road,Rural Areas,Near or inside a village,Straight and flat,Vehicle Defect,No,Fatal,Vehicle to Vehicle,Uncontrolled,Straight and flat,NH,Bitumen(Tar),Dry,Drainage Ditch,Fine,Others,Centre Broken Line,Centre Broken Line,Concrete,Head on,N H 50 NEAR VAIBHAV HOTEL M B AYYANAHALLI,VAIBHAV HOTEL,,10 MTR,,NEAR VAIBHAV HOTEL M B AYYANAHALLI  VILLAGE,14.720412,76.45331,06:18:56 AM
Vijayanagara,Hosahalli PS,10986150420230278,2023,1,2,Not Applicable,Cross roads,Rural Areas,Near Bus stop,Other,Not Applicable,No,Grievous Injury,Others,Uncontrolled,Curve,NH,Not Applicable,Others,Not Applicable,Others,Others,Centre Broken Line,Centre Broken Line,Concrete,Others,NH,0,0,20 KM,,ದಿನಾಂಕ:- 29/01/2024 ರಂದು ಕೃತ್ಯ ನಡೆದ ಸ್ಥಳದಲ್ಲಿ ಪಂಚರ ಸಮಕ್ಷಮ ಜಪ್ರು ಪಡಿಸಿಕೊಂಡಿದೆ,14.726433,76.465536,05:12:55 PM
